ID,DATAISTITUZIONE,DATACESSAZIONE,CODISTAT,CODCATASTALE,DENOMINAZIONE_IT,DENOMTRASLITTERATA,ALTRADENOMINAZIONE,ALTRADENOMTRASLITTERATA,IDPROVINCIA,IDPROVINCIAISTAT,IDREGIONE,IDPREFETTURA,STATO,SIGLAPROVINCIA,FONTE,DATAULTIMOAGG,COD_DENOM
871,1872-10-15,9999-12-31,018014,A792,BEREGUARDO,BEREGUARDO,,,18,018,03,PV,A,PV,,2016-06-17,
872,1955-11-26,9999-12-31,006015,A793,BERGAMASCO,BERGAMASCO,,,6,006,01,AL,A,AL,,2016-06-17,
873,2010-02-13,9999-12-31,016024,A794,BERGAMO,BERGAMO,,,16,016,03,BG,A,BG,,2016-06-17,
874,1866-11-19,9999-12-31,029006,A795,BERGANTINO,BERGANTINO,,,29,029,05,RO,A,RO,,2016-06-17,
875,1927-01-12,9999-12-31,009010,A796,BERGEGGI,BERGEGGI,,,9,009,07,SV,A,SV,,2016-06-17,
877,1947-05-23,9999-12-31,004021,A798,BERGOLO,BERGOLO,,,4,004,01,CN,A,CN,,2016-06-17,
878,1861-03-17,9999-12-31,017015,A799,BERLINGO,BERLINGO,,,17,017,03,BS,A,BS,,2016-06-17,
879,1933-02-01,9999-12-31,077003,A801,BERNALDA,BERNALDA,,,77,077,17,MT,A,MT,,2016-06-17,
880,2009-06-30,9999-12-31,108007,A802,BERNAREGGIO,BERNAREGGIO,,,108,108,03,MB,A,MB,,2016-06-17,
883,1980-05-14,9999-12-31,015019,A804,BERNATE TICINO,BERNATE TICINO,,,15,015,03,MI,A,MI,,2016-06-17,
884,1861-03-17,9999-12-31,004022,A805,BERNEZZO,BERNEZZO,,,4,004,01,CN,A,CN,,2016-06-17,
888,1992-04-16,9999-12-31,040003,A809,BERTINORO,BERTINORO,,,40,040,08,FC,A,FC,,2016-06-17,
890,2007-11-08,9999-12-31,030010,A810,BERTIOLO,BERTIOLO,,,30,030,06,UD,A,UD,,2016-06-17,
891,1992-04-16,9999-12-31,098002,A811,BERTONICO,BERTONICO,,,98,098,03,LO,A,LO,,2016-06-17,
893,1935-04-08,9999-12-31,005009,A812,BERZANO DI SAN PIETRO,BERZANO DI SAN PIETRO,,,5,005,01,AT,A,AT,,2016-06-17,
894,1947-09-04,9999-12-31,006016,A813,BERZANO DI TORTONA,BERZANO DI TORTONA,,,6,006,01,AL,A,AL,,2016-06-17,
896,1948-12-21,9999-12-31,017016,A816,BERZO DEMO,BERZO DEMO,,,17,017,03,BS,A,BS,,2016-06-17,
897,1947-06-18,9999-12-31,017017,A817,BERZO INFERIORE,BERZO INFERIORE,,,17,017,03,BS,A,BS,,2016-06-17,
895,1947-11-04,9999-12-31,016025,A815,BERZO SAN FERMO,BERZO SAN FERMO,,,16,016,03,BG,A,BG,,2016-06-17,
898,2009-06-30,9999-12-31,108008,A818,BESANA IN BRIANZA,BESANA IN BRIANZA,,,108,108,03,MB,A,MB,,2016-06-17,
900,1958-09-05,9999-12-31,012011,A819,BESANO,BESANO,,,12,012,03,VA,A,VA,,2016-06-17,
901,1861-03-17,9999-12-31,015022,A820,BESATE,BESATE,,,15,015,03,MI,A,MI,,2016-06-17,
902,1947-07-09,9999-12-31,022013,A821,BESENELLO,BESENELLO,,,22,022,04,TN,A,TN,,2016-06-17,
904,1861-03-17,9999-12-31,033003,A823,BESENZONE,BESENZONE,,,33,033,08,PC,A,PC,,2016-06-17,
906,1927-01-12,9999-12-31,012012,A825,BESNATE,BESNATE,,,12,012,03,VA,A,VA,,2016-06-17,
907,1929-04-12,9999-12-31,012013,A826,BESOZZO,BESOZZO,,,12,012,03,VA,A,VA,,2016-06-17,
908,1861-03-17,9999-12-31,090010,A827,BESSUDE,BESSUDE,,,90,090,20,SS,A,SS,,2016-06-17,
912,1885-04-27,9999-12-31,033004,A831,BETTOLA,BETTOLA,,,33,033,08,PC,A,PC,,2016-06-17,
913,1861-03-17,9999-12-31,054003,A832,BETTONA,BETTONA,,,54,054,10,PG,A,PG,,2016-06-17,
916,1992-05-23,9999-12-31,103011,A834,BEURA-CARDEZZA,BEURA-CARDEZZA,,,103,103,01,VB,A,VB,,2016-06-17,
917,1861-03-17,9999-12-31,054004,A835,BEVAGNA,BEVAGNA,,,54,054,10,PG,A,PG,,2016-06-17,
918,1929-05-19,9999-12-31,011003,A836,BEVERINO,BEVERINO,,,11,011,07,SP,A,SP,,2016-06-17,
919,1947-09-30,9999-12-31,023008,A837,BEVILACQUA,BEVILACQUA,,,23,023,05,VR,A,VR,,2016-06-17,
923,1861-03-17,9999-12-31,087008,A841,BIANCAVILLA,BIANCAVILLA,,,87,087,19,CT,A,CT,,2016-06-17,
924,1861-03-17,9999-12-31,078016,A842,BIANCHI,BIANCHI,,,78,078,18,CS,A,CS,,2016-06-17,
925,1980-06-12,9999-12-31,080009,A843,BIANCO,BIANCO,,,80,080,18,RC,A,RC,,2016-06-17,
926,1929-03-28,9999-12-31,003018,A844,BIANDRATE,BIANDRATE,,,3,003,01,NO,A,NO,,2016-06-17,
927,1927-01-12,9999-12-31,012014,A845,BIANDRONNO,BIANDRONNO,,,12,012,03,VA,A,VA,,2016-06-17,
928,1955-07-10,9999-12-31,016026,A846,BIANZANO,BIANZANO,,,16,016,03,BG,A,BG,,2016-06-17,
929,1927-01-12,9999-12-31,002011,A847,BIANZÈ,BIANZE',,,2,002,01,VC,A,VC,,2016-06-17,
930,1861-03-17,9999-12-31,014008,A848,BIANZONE,BIANZONE,,,14,014,03,SO,A,SO,,2016-06-17,
931,2009-06-30,9999-12-31,108009,A849,BIASSONO,BIASSONO,,,108,108,03,MB,A,MB,,2016-06-17,
933,1861-03-17,9999-12-31,035004,A850,BIBBIANO,BIBBIANO,,,35,035,08,RE,A,RE,,2016-06-17,
934,1861-03-17,9999-12-31,051004,A851,BIBBIENA,BIBBIENA,,,51,051,09,AR,A,AR,,2016-06-17,
935,1925-11-30,9999-12-31,049001,A852,BIBBONA,BIBBONA,,,49,049,09,LI,A,LI,,2016-06-17,
936,1861-03-17,9999-12-31,001025,A853,BIBIANA,BIBIANA,,,1,001,01,TO,A,TO,,2016-06-17,
937,1861-03-17,9999-12-31,071006,A854,BICCARI,BICCARI,,,71,071,16,FG,A,FG,,2016-06-17,
938,2006-07-20,9999-12-31,030011,A855,BICINICCO,BICINICCO,,,30,030,06,UD,A,UD,,2016-06-17,
940,1974-08-20,9999-12-31,095014,A856,BIDONÌ,BIDONI',,,95,095,20,OR,A,OR,,2016-06-17,
945,1992-04-16,9999-12-31,096004,A859,BIELLA,BIELLA,,,96,096,01,BI,A,BI,,2016-06-17,
948,1947-06-18,9999-12-31,017018,A861,BIENNO,BIENNO,,,17,017,03,BS,A,BS,,2016-06-17,
950,1947-03-30,9999-12-31,022015,A863,BIENO,BIENO,,,22,022,04,TN,A,TN,,2016-06-17,
951,1928-06-30,9999-12-31,050001,A864,BIENTINA,BIENTINA,,,50,050,09,PI,A,PI,,2016-06-17,
956,1861-03-17,9999-12-31,013023,A870,BINAGO,BINAGO,,,13,013,03,CO,A,CO,,2016-06-17,
958,1970-02-12,9999-12-31,015024,A872,BINASCO,BINASCO,,,15,015,03,MI,A,MI,,2016-06-17,
960,1946-11-12,9999-12-31,072008,A874,BINETTO,BINETTO,,,72,072,16,BA,A,BA,,2016-06-17,
962,1992-04-16,9999-12-31,096005,A876,BIOGLIO,BIOGLIO,,,96,096,01,BI,A,BI,,2016-06-17,
964,1946-01-30,9999-12-31,007010,A877,BIONAZ,BIONAZ,,,7,007,02,AO,A,AO,,2016-06-17,
965,1861-03-17,9999-12-31,017019,A878,BIONE,BIONE,,,17,017,03,BS,A,BS,,2016-06-17,
967,1946-02-07,9999-12-31,091008,A880,BIRORI,BIRORI,,,91,091,20,NU,A,NU,,2016-06-17,
968,1861-03-17,9999-12-31,064011,A881,BISACCIA,BISACCIA,,,64,064,15,AV,A,AV,,2016-06-17,
969,1861-03-17,9999-12-31,082010,A882,BISACQUINO,BISACQUINO,,,82,082,19,PA,A,PA,,2016-06-17,
970,2009-07-27,9999-12-31,110003,A883,BISCEGLIE,BISCEGLIE,,,110,110,16,BT,A,BT,,2016-06-17,
972,1861-03-17,9999-12-31,066011,A884,BISEGNA,BISEGNA,,,66,066,13,AQ,A,AQ,,2016-06-17,
973,1861-03-17,9999-12-31,067007,A885,BISENTI,BISENTI,,,67,067,13,TE,A,TE,,2016-06-17,
975,1861-03-17,9999-12-31,078017,A887,BISIGNANO,BISIGNANO,,,78,078,18,CS,A,CS,,2016-06-17,
977,1861-03-17,9999-12-31,006017,A889,BISTAGNO,BISTAGNO,,,6,006,01,AL,A,AL,,2016-06-17,
979,1927-01-12,9999-12-31,012015,A891,BISUSCHIO,BISUSCHIO,,,12,012,03,VA,A,VA,,2016-06-17,
980,1861-03-17,9999-12-31,072010,A892,BITETTO,BITETTO,,,72,072,16,BA,A,BA,,2016-06-17,
981,1928-10-16,9999-12-31,072011,A893,BITONTO,BITONTO,,,72,072,16,BA,A,BA,,2016-06-17,
982,1861-03-17,9999-12-31,072012,A894,BITRITTO,BITRITTO,,,72,072,16,BA,A,BA,,2016-06-17,
983,1927-01-12,9999-12-31,091009,A895,BITTI,BITTI,,,91,091,20,NU,A,NU,,2016-06-17,
984,1861-03-17,9999-12-31,084004,A896,BIVONA,BIVONA,,,84,084,19,AG,A,AG,,2016-06-17,
985,1861-03-17,9999-12-31,080010,A897,BIVONGI,BIVONGI,,,80,080,18,RC,A,RC,,2016-06-17,
986,1861-03-17,9999-12-31,013024,A898,BIZZARONE,BIZZARONE,,,13,013,03,CO,A,CO,,2016-06-17,
990,1947-01-10,9999-12-31,022017,A902,BLEGGIO SUPERIORE,BLEGGIO SUPERIORE,,,22,022,04,TN,A,TN,,2016-06-17,
991,1861-03-17,9999-12-31,016027,A903,BLELLO,BLELLO,,,16,016,03,BG,A,BG,,2016-06-17,
942,1952-10-07,9999-12-31,056007,A857,BLERA,BLERA,,,56,056,12,VT,A,VT,,2016-06-17,
992,1861-03-17,9999-12-31,013025,A904,BLESSAGNO,BLESSAGNO,,,13,013,03,CO,A,CO,,2016-06-17,
993,1930-11-06,9999-12-31,013026,A905,BLEVIO,BLEVIO,,,13,013,03,CO,A,CO,,2016-06-17,
11137,1972-04-05,9999-12-31,082082,M268,BLUFI,BLUFI,,,82,082,19,PA,A,PA,,2016-06-17,
994,1868-02-14,9999-12-31,028012,A906,BOARA PISANI,BOARA PISANI,,,28,028,05,PD,A,PD,,2016-06-17,
997,1927-06-28,9999-12-31,033005,A909,BOBBIO,BOBBIO,,,33,033,08,PC,A,PC,,2016-06-17,
998,1861-03-17,9999-12-31,001026,A910,BOBBIO PELLICE,BOBBIO PELLICE,,,1,001,01,TO,A,TO,,2016-06-17,
999,1861-03-17,9999-12-31,003019,A911,BOCA,BOCA,,,3,003,01,NO,A,NO,,2016-06-17,
1000,1861-03-17,9999-12-31,078018,A912,BOCCHIGLIERO,BOCCHIGLIERO,,,78,078,18,CS,A,CS,,2016-06-17,
1002,1927-01-12,9999-12-31,002014,A914,BOCCIOLETO,BOCCIOLETO,,,2,002,01,VC,A,VC,,2016-06-17,
1004,1947-01-15,9999-12-31,022018,A916,BOCENAGO,BOCENAGO,,,22,022,04,TN,A,TN,,2016-06-17,
1006,1946-10-27,9999-12-31,012016,A918,BODIO LOMNAGO,BODIO LOMNAGO,,,12,012,03,VA,A,VA,,2016-06-17,
1007,1992-04-16,9999-12-31,098003,A919,BOFFALORA D'ADDA,BOFFALORA D'ADDA,,,98,098,03,LO,A,LO,,2016-06-17,
1009,1980-05-14,9999-12-31,015026,A920,BOFFALORA SOPRA TICINO,BOFFALORA SOPRA TICINO,,,15,015,03,MI,A,MI,,2016-06-17,
1011,1956-11-08,9999-12-31,010004,A922,BOGLIASCO,BOGLIASCO,,,10,010,07,GE,A,GE,,2016-06-17,
1015,1992-05-23,9999-12-31,103012,A925,BOGNANCO,BOGNANCO,,,103,103,01,VB,A,VB,,2016-06-17,
1019,1861-03-17,9999-12-31,003021,A929,BOGOGNO,BOGOGNO,,,3,003,01,NO,A,NO,,2016-06-17,
1021,1946-12-24,9999-12-31,009011,A931,BOISSANO,BOISSANO,,,9,009,07,SV,A,SV,,2016-06-17,
1020,1970-03-03,9999-12-31,070003,A930,BOJANO,BOJANO,,,70,070,14,CB,A,CB,,2016-06-17,
1022,1923-12-22,9999-12-31,011004,A932,BOLANO,BOLANO,,,11,011,07,SP,A,SP,,2016-06-17,
1027,1861-03-17,9999-12-31,016028,A937,BOLGARE,BOLGARE,,,16,016,03,BG,A,BG,,2016-06-17,
1030,2004-06-08,9999-12-31,015027,A940,BOLLATE,BOLLATE,,,15,015,03,MI,A,MI,,2016-06-17,
1031,1946-12-24,9999-12-31,001027,A941,BOLLENGO,BOLLENGO,,,1,001,01,TO,A,TO,,2016-06-17,
1034,1937-12-06,9999-12-31,037006,A944,BOLOGNA,BOLOGNA,,,37,037,08,BO,A,BO,,2016-06-17,
1035,1928-09-25,9999-12-31,068003,A945,BOLOGNANO,BOLOGNANO,,,68,068,13,PE,A,PE,,2016-06-17,
1036,1883-01-14,9999-12-31,082011,A946,BOLOGNETTA,BOLOGNETTA,,,82,082,19,PA,A,PA,,2016-06-17,
1037,1861-03-17,9999-12-31,043005,A947,BOLOGNOLA,BOLOGNOLA,,,43,043,11,MC,A,MC,,2016-06-17,
1038,1927-01-12,9999-12-31,091010,A948,BOLOTANA,BOLOTANA,,,91,091,20,NU,A,NU,,2016-06-17,
1039,1927-01-12,9999-12-31,056008,A949,BOLSENA,BOLSENA,,,56,056,12,VT,A,VT,,2016-06-17,
1040,1861-03-17,9999-12-31,016029,A950,BOLTIERE,BOLTIERE,,,16,016,03,BG,A,BG,,2016-06-17,
21857,1927-01-12,9999-12-31,021008,A952,BOLZANO,BOLZANO,BOZEN,BOZEN,21,021,04,BZ,A,BZ,,2016-06-17,
1043,1947-05-23,9999-12-31,003022,A953,BOLZANO NOVARESE,BOLZANO NOVARESE,,,3,003,01,NO,A,NO,,2016-06-17,
1044,1867-09-02,9999-12-31,024013,A954,BOLZANO VICENTINO,BOLZANO VICENTINO,,,24,024,05,VI,A,VI,,2016-06-17,
1045,1942-02-21,9999-12-31,056009,A955,BOMARZO,BOMARZO,,,56,056,12,VT,A,VT,,2016-06-17,
1046,1861-03-17,9999-12-31,069006,A956,BOMBA,BOMBA,,,69,069,13,CH,A,CH,,2016-06-17,
1047,1911-04-18,9999-12-31,085002,A957,BOMPENSIERE,BOMPENSIERE,,,85,085,19,CL,A,CL,,2016-06-17,
1048,1930-04-13,9999-12-31,082012,A958,BOMPIETRO,BOMPIETRO,,,82,082,19,PA,A,PA,,2016-06-17,
1049,1867-01-01,9999-12-31,036002,A959,BOMPORTO,BOMPORTO,,,36,036,08,MO,A,MO,,2016-06-17,
1050,1974-08-20,9999-12-31,095015,A960,BONARCADO,BONARCADO,,,95,095,20,OR,A,OR,,2016-06-17,
1052,1923-12-22,9999-12-31,011005,A961,BONASSOLA,BONASSOLA,,,11,011,07,SP,A,SP,,2016-06-17,
1054,1890-04-28,9999-12-31,016030,A963,BONATE SOPRA,BONATE SOPRA,,,16,016,03,BG,A,BG,,2016-06-17,
1053,1861-03-17,9999-12-31,016031,A962,BONATE SOTTO,BONATE SOTTO,,,16,016,03,BG,A,BG,,2016-06-17,
1055,1866-11-19,9999-12-31,023009,A964,BONAVIGO,BONAVIGO,,,23,023,05,VR,A,VR,,2016-06-17,
1056,1861-03-17,9999-12-31,038003,A965,BONDENO,BONDENO,,,38,038,08,FE,A,FE,,2016-06-17,
1059,1953-09-12,9999-12-31,022021,A968,BONDONE,BONDONE,,,22,022,04,TN,A,TN,,2016-06-17,
1061,1861-03-17,9999-12-31,062009,A970,BONEA,BONEA,,,62,062,15,BN,A,BN,,2016-06-17,
1062,1970-03-03,9999-12-31,070004,A971,BONEFRO,BONEFRO,,,70,070,14,CB,A,CB,,2016-06-17,
1063,1861-03-17,9999-12-31,019006,A972,BONEMERSE,BONEMERSE,,,19,019,03,CR,A,CR,,2016-06-17,
1064,1861-03-17,9999-12-31,078019,A973,BONIFATI,BONIFATI,,,78,078,18,CS,A,CS,,2016-06-17,
1066,1861-03-17,9999-12-31,064012,A975,BONITO,BONITO,,,64,064,15,AV,A,AV,,2016-06-17,
1067,1861-03-17,9999-12-31,090011,A976,BONNANARO,BONNANARO,,,90,090,20,SS,A,SS,,2016-06-17,
1068,1933-08-01,9999-12-31,090012,A977,BONO,BONO,,,90,090,20,SS,A,SS,,2016-06-17,
1069,1875-06-22,9999-12-31,090013,A978,BONORVA,BONORVA,,,90,090,20,SS,A,SS,,2016-06-17,
1070,1887-06-06,9999-12-31,004023,A979,BONVICINO,BONVICINO,,,4,004,01,CN,A,CN,,2016-06-17,
1072,1927-01-12,9999-12-31,057006,A981,BORBONA,BORBONA,,,57,057,12,RI,A,RI,,2016-06-17,
1073,1941-02-27,9999-12-31,025007,A982,BORCA DI CADORE,BORCA DI CADORE,,,25,025,05,BL,A,BL,,2016-06-17,
1074,1968-04-06,9999-12-31,030012,A983,BORDANO,BORDANO,,,30,030,06,UD,A,UD,,2016-06-17,
1075,1928-04-04,9999-12-31,008008,A984,BORDIGHERA,BORDIGHERA,,,8,008,07,IM,A,IM,,2016-06-17,
1077,1861-03-17,9999-12-31,019007,A986,BORDOLANO,BORDOLANO,,,19,019,03,CR,A,CR,,2016-06-17,
1078,1932-07-06,9999-12-31,034005,A987,BORE,BORE,,,34,034,08,PR,A,PR,,2016-06-17,
1079,1861-03-17,9999-12-31,035005,A988,BORETTO,BORETTO,,,35,035,08,RE,A,RE,,2016-06-17,
1080,1958-08-28,9999-12-31,018015,A989,BORGARELLO,BORGARELLO,,,18,018,03,PV,A,PV,,2016-06-17,
1081,1861-03-17,9999-12-31,001028,A990,BORGARO TORINESE,BORGARO TORINESE,,,1,001,01,TO,A,TO,,2016-06-17,
1082,1861-03-17,9999-12-31,082013,A991,BORGETTO,BORGETTO,,,82,082,19,PA,A,PA,,2016-06-17,
1084,1955-08-12,9999-12-31,008009,A993,BORGHETTO D'ARROSCIA,BORGHETTO D'ARROSCIA,,,8,008,07,IM,A,IM,,2016-06-17,
1090,1929-04-12,9999-12-31,006018,A998,BORGHETTO DI BORBERA,BORGHETTO DI BORBERA,,,6,006,01,AL,A,AL,,2016-06-17,
1083,1923-12-22,9999-12-31,011006,A992,BORGHETTO DI VARA,BORGHETTO DI VARA,,,11,011,07,SP,A,SP,,2016-06-17,
1086,1992-04-16,9999-12-31,098004,A995,BORGHETTO LODIGIANO,BORGHETTO LODIGIANO,,,98,098,03,LO,A,LO,,2016-06-17,
1091,1927-01-12,9999-12-31,009012,A999,BORGHETTO SANTO SPIRITO,BORGHETTO SANTO SPIRITO,,,9,009,07,SV,A,SV,,2016-06-17,
1092,1992-04-16,9999-12-31,040004,B001,BORGHI,BORGHI,,,40,040,08,FC,A,FC,,2016-06-17,
1094,1861-03-17,9999-12-31,079011,B002,BORGIA,BORGIA,,,79,079,18,CZ,A,CZ,,2016-06-17,
1095,1948-01-15,9999-12-31,001029,B003,BORGIALLO,BORGIALLO,,,1,001,01,TO,A,TO,,2016-06-17,
1097,1933-05-24,9999-12-31,009013,B005,BORGIO VEREZZI,BORGIO VEREZZI,,,9,009,07,SV,A,SV,,2016-06-17,
1099,1962-03-10,9999-12-31,046004,B007,BORGO A MOZZANO,BORGO A MOZZANO,,,46,046,09,LU,A,LU,,2016-06-17,
11231,2016-01-01,9999-12-31,022238,M352,BORGO CHIESE,BORGO CHIESE,,,22,022,04,TN,A,TN,,2016-06-17,
1102,1927-01-12,9999-12-31,002015,B009,BORGO D'ALE,BORGO D'ALE,,,2,002,01,VC,A,VC,,2016-06-17,
23066,2020-01-01,9999-12-31,022252,M429,BORGO D'ANAUNIA,BORGO D'ANAUNIA,,,22,022,04,TN,A,TN,,2020-01-15,
1103,1947-11-04,9999-12-31,016032,B010,BORGO DI TERZO,BORGO DI TERZO,,,16,016,03,BG,A,BG,,2016-06-17,
11232,2016-01-01,9999-12-31,022239,M353,BORGO LARES,BORGO LARES,,,22,022,04,TN,A,TN,,2016-06-17,
23001,2018-01-01,9999-12-31,020072,M396,BORGO MANTOVANO,BORGO MANTOVANO,,,20,020,03,MN,A,MN,,2018-01-16,
1120,1998-09-04,9999-12-31,041006,B026,BORGO PACE,BORGO PACE,,,41,041,11,PU,A,PU,,2016-06-17,
1123,1928-11-29,9999-12-31,018016,B028,BORGO PRIOLO,BORGO PRIOLO,,,18,018,03,PV,A,PV,,2016-06-17,
1128,1861-03-17,9999-12-31,004025,B033,BORGO SAN DALMAZZO,BORGO SAN DALMAZZO,,,4,004,01,CN,A,CN,,2016-06-17,
1130,1928-01-01,9999-12-31,017020,B035,BORGO SAN GIACOMO,BORGO SAN GIACOMO,,,17,017,03,BS,A,BS,,2016-06-17,
1110,1992-04-16,9999-12-31,098005,B017,BORGO SAN GIOVANNI,BORGO SAN GIOVANNI,,,98,098,03,LO,A,LO,,2016-06-17,
1131,1861-03-17,9999-12-31,048004,B036,BORGO SAN LORENZO,BORGO SAN LORENZO,,,48,048,09,FI,A,FI,,2016-06-17,
1132,1861-03-17,9999-12-31,006020,B037,BORGO SAN MARTINO,BORGO SAN MARTINO,,,6,006,01,AL,A,AL,,2016-06-17,
1133,1927-05-25,9999-12-31,018018,B038,BORGO SAN SIRO,BORGO SAN SIRO,,,18,018,03,PV,A,PV,,2016-06-17,
1138,1861-03-17,9999-12-31,003025,B043,BORGO TICINO,BORGO TICINO,,,3,003,01,NO,A,NO,,2016-06-17,
1139,1954-07-03,9999-12-31,037007,B044,BORGO TOSSIGNANO,BORGO TOSSIGNANO,,,37,037,08,BO,A,BO,,2016-06-17,
1137,1946-02-27,9999-12-31,034006,B042,BORGO VAL DI TARO,BORGO VAL DI TARO,,,34,034,08,PR,A,PR,,2016-06-17,
23031,2019-01-30,9999-12-31,025074,M421,BORGO VALBELLUNA,BORGO VALBELLUNA,,,25,025,05,BL,A,BL,,2019-02-18,
1098,1947-01-15,9999-12-31,022022,B006,BORGO VALSUGANA,BORGO VALSUGANA,,,22,022,04,TN,A,TN,,2016-06-17,
1088,1957-12-14,9999-12-31,057008,A996,BORGO VELINO,BORGO VELINO,,,57,057,12,RI,A,RI,,2016-06-17,
23008,2018-02-17,9999-12-31,028107,M402,BORGO VENETO,BORGO VENETO,,,28,028,05,PD,A,PD,I,2018-02-23,
1141,1927-01-12,9999-12-31,002017,B046,BORGO VERCELLI,BORGO VERCELLI,,,2,002,01,VC,A,VC,,2016-06-17,
11213,2014-02-04,9999-12-31,020071,M340,BORGO VIRGILIO,BORGO VIRGILIO,,,20,020,03,MN,A,MN,,2016-06-17,
23017,2019-01-01,9999-12-31,020073,M406,BORGOCARBONARA,BORGOCARBONARA,,,20,020,03,MN,A,MN,,2019-01-08,
1108,1954-08-24,9999-12-31,001030,B015,BORGOFRANCO D'IVREA,BORGOFRANCO D'IVREA,,,1,001,01,TO,A,TO,,2016-06-17,
1109,1861-03-17,9999-12-31,003023,B016,BORGOLAVEZZARO,BORGOLAVEZZARO,,,3,003,01,NO,A,NO,,2016-06-17,
1112,1861-03-17,9999-12-31,004024,B018,BORGOMALE,BORGOMALE,,,4,004,01,CN,A,CN,,2016-06-17,
1113,1928-04-19,9999-12-31,003024,B019,BORGOMANERO,BORGOMANERO,,,3,003,01,NO,A,NO,,2016-06-17,
1114,1954-06-04,9999-12-31,008010,B020,BORGOMARO,BORGOMARO,,,8,008,07,IM,A,IM,,2016-06-17,
1115,1947-09-30,9999-12-31,001031,B021,BORGOMASINO,BORGOMASINO,,,1,001,01,TO,A,TO,,2016-06-17,
11249,2016-01-01,9999-12-31,103078,M370,BORGOMEZZAVALLE,BORGOMEZZAVALLE,,,103,103,01,VB,A,VB,,2016-06-17,
1118,1863-01-05,9999-12-31,001032,B024,BORGONE SUSA,BORGONE SUSA,,,1,001,01,TO,A,TO,,2016-06-17,
1119,1861-03-17,9999-12-31,033006,B025,BORGONOVO VAL TIDONE,BORGONOVO VAL TIDONE,,,33,033,08,PC,A,PC,,2016-06-17,
1124,1863-02-16,9999-12-31,006019,B029,BORGORATTO ALESSANDRINO,BORGORATTO ALESSANDRINO,,,6,006,01,AL,A,AL,,2016-06-17,
1125,1863-03-30,9999-12-31,018017,B030,BORGORATTO MORMOROLO,BORGORATTO MORMOROLO,,,18,018,03,PV,A,PV,,2016-06-17,
1126,1869-05-17,9999-12-31,028013,B031,BORGORICCO,BORGORICCO,,,28,028,05,PD,A,PD,,2016-06-17,
1100,1960-09-29,9999-12-31,057007,B008,BORGOROSE,BORGOROSE,,,57,057,12,RI,A,RI,,2016-06-17,
1135,1955-11-26,9999-12-31,017021,B040,BORGOSATOLLO,BORGOSATOLLO,,,17,017,03,BS,A,BS,,2016-06-17,
1136,1939-10-04,9999-12-31,002016,B041,BORGOSESIA,BORGOSESIA,,,2,002,01,VC,A,VC,,2016-06-17,
1143,1927-01-12,9999-12-31,009014,B048,BORMIDA,BORMIDA,,,9,009,07,SV,A,SV,,2016-06-17,
1144,1861-03-17,9999-12-31,014009,B049,BORMIO,BORMIO,,,14,014,03,SO,A,SO,,2016-06-17,
1146,1947-11-27,9999-12-31,018019,B051,BORNASCO,BORNASCO,,,18,018,03,PV,A,PV,,2016-06-17,
1149,1963-02-13,9999-12-31,017022,B054,BORNO,BORNO,,,17,017,03,BS,A,BS,,2016-06-17,
1150,1974-08-20,9999-12-31,095016,B055,BORONEDDU,BORONEDDU,,,95,095,20,OR,A,OR,,2016-06-17,
1152,1939-02-17,9999-12-31,091011,B056,BORORE,BORORE,,,91,091,20,NU,A,NU,,2016-06-17,
1153,1861-03-17,9999-12-31,069007,B057,BORRELLO,BORRELLO,,,69,069,13,CH,A,CH,,2016-06-17,
1154,1992-04-16,9999-12-31,096006,B058,BORRIANA,BORRIANA,,,96,096,01,BI,A,BI,,2016-06-17,
1158,1920-03-22,9999-12-31,026004,B061,BORSO DEL GRAPPA,BORSO DEL GRAPPA,,,26,026,05,TV,A,TV,,2016-06-17,
1159,1927-01-12,9999-12-31,091012,B062,BORTIGALI,BORTIGALI,,,91,091,20,NU,A,NU,,2016-06-17,
22835,2016-04-28,9999-12-31,090014,B063,BORTIGIADAS,BORTIGIADAS,,,90,090,20,SS,A,SS,,2017-11-11,
1162,1861-03-17,9999-12-31,090015,B064,BORUTTA,BORUTTA,,,90,090,20,SS,A,SS,,2016-06-17,
1165,1861-03-17,9999-12-31,010005,B067,BORZONASCA,BORZONASCA,,,10,010,07,GE,A,GE,,2016-06-17,
1166,2006-01-01,9999-12-31,095079,B068,BOSA,BOSA,,,95,095,20,OR,A,OR,,2016-06-17,
1168,1866-11-19,9999-12-31,029007,B069,BOSARO,BOSARO,,,29,029,05,RO,A,RO,,2016-06-17,
1169,1947-09-30,9999-12-31,023010,B070,BOSCHI SANT'ANNA,BOSCHI SANT'ANNA,,,23,023,05,VR,A,VR,,2016-06-17,
1173,1866-11-19,9999-12-31,023011,B073,BOSCO CHIESANUOVA,BOSCO CHIESANUOVA,,,23,023,05,VR,A,VR,,2016-06-17,
1170,1929-06-15,9999-12-31,006021,B071,BOSCO MARENGO,BOSCO MARENGO,,,6,006,01,AL,A,AL,,2016-06-17,
1175,1861-03-17,9999-12-31,001033,B075,BOSCONERO,BOSCONERO,,,1,001,01,TO,A,TO,,2016-06-17,
1176,1946-11-09,9999-12-31,063008,B076,BOSCOREALE,BOSCOREALE,,,63,063,15,NA,A,NA,,2016-06-17,
1177,1980-04-05,9999-12-31,063009,B077,BOSCOTRECASE,BOSCOTRECASE,,,63,063,15,NA,A,NA,,2016-06-17,
